Lemma#PoS,AFRAID,AMUSED,ANGRY,ANNOYED,DONT_CARE,HAPPY,INSPIRED,SAD
absorbing,0.04532257,0.20106263600000002,0.139580726,0.164020274,0.086011757,0.12284209800000001,0.206255955,0.034903983
absorption,0.0,0.15107593,0.23648009399999997,0.039047213,0.062708502,0.196447581,0.077612807,0.236627872
absorptive,0.416336001,0.006255146,0.016211691,0.009071542,0.0,0.485609316,0.027819555,0.038696749
abstain,0.219304567,0.095171184,0.14043098199999998,0.11060183,0.102343155,0.12635368800000002,0.134694132,0.071100463
abstention,0.198411881,0.141814955,0.074684208,0.15777232800000002,0.080796242,0.181218181,0.097199581,0.068102623
abstinence,0.02566394,0.18094315100000002,0.106261786,0.17101089100000003,0.145097997,0.09233000699999999,0.21625466899999998,0.062437559000000004
abstract,0.025929456,0.30891783899999997,0.015250165,0.117250324,0.03453538,0.151342309,0.254106407,0.09266811900000001
abstract,0.0,0.141994119,0.025977271,0.152628493,0.176750451,0.166083105,0.222887332,0.113679229
abstract,0.010869692,0.19733198600000001,0.08728448300000001,0.24955001899999998,0.018909148,0.192796684,0.14978174800000002,0.093476241
abstraction,0.133345362,0.24119930399999998,0.13232574,0.084258371,0.11598522,0.14100191199999998,0.148772199,0.003111891
abstruse,0.0,0.0,0.10400089800000001,0.029097782000000003,0.320434642,0.511002883,0.0,0.035463795
absurd,0.02617185,0.139469645,0.20157367,0.17152343899999997,0.17277713,0.085279069,0.132531534,0.070673664
absurdity,0.09805642699999999,0.16312637300000002,0.059278758,0.045061797,0.023261052999999997,0.16804400100000003,0.265824406,0.17734718300000002
absurdly,0.0,0.0,0.31428011899999997,0.0,0.0,0.6857198809999999,0.0,0.0
abuja,0.0,0.002968038,0.44872176799999997,0.036587443,0.136279509,0.10268690300000001,0.010450199,0.26230614
abundance,0.058180833,0.168765958,0.04949964900000001,0.03877778,0.099132908,0.14171937699999998,0.28648718100000004,0.157436313
abundant,0.071256819,0.119825555,0.079135323,0.12168133199999999,0.08759148900000001,0.15494825,0.208641475,0.156919757
abundantly,0.337977054,0.018913864,0.02684415,0.031348432999999995,0.10518409199999999,0.093689232,0.308435523,0.077607652
abuse,0.101418881,0.075689631,0.242148654,0.125042786,0.100585583,0.104238292,0.10841925300000001,0.14245691900000002
abuse,0.128962212,0.09501875800000001,0.21344835,0.13234262,0.09147097900000001,0.097511129,0.11996806,0.121277891
abused,0.05746194599999999,0.070716842,0.230332525,0.12931135300000002,0.08067111099999999,0.12278473300000001,0.148790304,0.159931187
abuser,0.018954041,0.110661901,0.22782804199999998,0.32656453,0.050558378,0.070616691,0.079987033,0.114829384
abusive,0.102429942,0.119624476,0.24935303600000003,0.096084388,0.073786297,0.10329730300000001,0.137098974,0.11832558300000001
abusively,0.0,0.0,0.484128623,0.0,0.0,0.5158713770000001,0.0,0.0
abut,0.028790262999999996,0.10662426800000001,0.146298711,0.054576041,0.075126234,0.246346345,0.065087355,0.277150782
abuzz,0.078729491,0.18857242100000002,0.119179005,0.215662794,0.17064414,0.089782819,0.06336064599999999,0.074068683
aby,0.0,0.0,0.0,0.0,0.0,0.581385563,0.0,0.418614437
abysmal,0.0,0.500885597,0.043272117,0.017295491,0.0,0.15369776599999999,0.20685525600000002,0.077993774
abysmally,0.0,0.80273637,0.06934937299999999,0.0,0.0801265,0.012316065,0.0,0.035471692
abyss,0.312337672,0.053251340999999994,0.112455401,0.14342323,0.052310025,0.072882848,0.209265636,0.044073849000000005
ac,0.056175601,0.179869639,0.010818401000000002,0.09658290800000001,0.067043399,0.337884701,0.152524824,0.09910052800000001
acacia,0.0,0.169555603,0.0,0.078687502,0.115086476,0.468256341,0.168414078,0.0
academe,0.052819482,0.10946239599999999,0.15777975800000002,0.165737029,0.094438285,0.14005878900000002,0.223294606,0.056409655
academia,0.046097145,0.175406455,0.158476342,0.11359880800000001,0.017374841999999998,0.08813138300000001,0.299738595,0.10117643
academic,0.069382022,0.095853486,0.19129318399999998,0.12551547400000002,0.127170858,0.116757819,0.195284177,0.07874298099999999
academic,0.044871667000000004,0.10243785300000001,0.12438886099999999,0.151661925,0.06952193,0.166571302,0.282591942,0.05795452
academically,0.159988624,0.020912303,0.13549795,0.008424478000000001,0.00463866,0.136182636,0.41422459899999997,0.12013074900000001
academician,0.088163879,0.10563671599999999,0.1434099,0.229799874,0.146524814,0.063566767,0.127114657,0.09578339400000001
academy,0.11276404599999999,0.18063669100000002,0.062289659000000004,0.10036108,0.10458936,0.174672592,0.155637166,0.10904940699999999
acapulco,0.251685212,0.010234956,0.06315788,0.12722803800000002,0.049621523,0.307556149,0.054190031,0.136326211
accede,0.080642418,0.134208844,0.23736309100000003,0.23306285,0.08969186300000001,0.05850355,0.036718516,0.129808867
accelerate,0.165912336,0.104958201,0.07389761,0.10342392,0.10061667699999999,0.156130446,0.121080571,0.173980238
accelerated,0.28130535100000004,0.081212335,0.054234362,0.10477219199999999,0.110405473,0.142946991,0.14366317,0.08146012700000001
acceleration,0.247657171,0.13506337599999998,0.092173202,0.049936073,0.133121538,0.13103001,0.106226124,0.104792506
accelerator,0.34491837700000005,0.174453583,0.0,0.018289283,0.035665962999999995,0.062883315,0.36378947899999997,0.0
accelerometer,0.0,0.247008537,0.040011316,0.358224759,0.0,0.279494333,0.03433007,0.040930985
accent,0.032625682,0.158735719,0.13726164400000002,0.087616051,0.19096141600000002,0.136674257,0.163212079,0.092913151
accent,0.0,0.216616378,0.007061793,0.065200622,0.318209585,0.161156401,0.043928348,0.187826872
accented,0.0,0.22696076399999998,0.0,0.0,0.481407611,0.291631625,0.0,0.0
accentuate,0.004115165,0.352622052,0.036143074,0.13174819699999998,0.171811875,0.151300519,0.076198663,0.076060454
accept,0.083762829,0.11115250900000001,0.141058518,0.162605112,0.137325575,0.12103988199999999,0.140185895,0.10286968
acceptability,0.058482875999999996,0.10492267400000001,0.193373815,0.209407163,0.071815102,0.08800168,0.08147684200000001,0.192519847
acceptable,0.073613159,0.165035705,0.162783345,0.14267432,0.14689712800000002,0.10946151,0.08947931199999999,0.11005552099999999
acceptably,0.052864008,0.034549587,0.656651787,0.150316877,0.0,0.049474185,0.025609688999999998,0.030533868
acceptance,0.0828748,0.102406273,0.137036384,0.135751953,0.13948575400000002,0.134384876,0.163320979,0.104738982
accepted,0.117802416,0.118362571,0.163639347,0.135894033,0.105382976,0.096516496,0.15489124099999999,0.10751092
accepting,0.271482518,0.069340074,0.01938062,0.164150421,0.11806919699999999,0.098876135,0.102795888,0.155905147
acceptor,0.076050032,0.0331353,0.093034465,0.144163659,0.19844739,0.35078338600000003,0.10438576699999999,0.0
access,0.13295928,0.11771037599999999,0.127189358,0.11939372699999999,0.092781322,0.125151016,0.145465164,0.13934975800000002
access,0.119436858,0.131034144,0.13050831699999998,0.116373364,0.124732921,0.13276159,0.139529958,0.105622848
accessibility,0.070264934,0.132845973,0.09918157699999999,0.135179283,0.08130769,0.14368072199999998,0.228348147,0.109191674
accessible,0.069047346,0.12718321300000002,0.08755471699999999,0.12262697,0.124306339,0.1437614,0.193289173,0.132230842
accession,0.234232904,0.129638962,0.016680356,0.058002849,0.17345286199999999,0.18408820399999998,0.150274909,0.053628954000000006
accessory,0.001952256,0.13864869,0.08377272,0.12706005199999998,0.21056349600000002,0.229427808,0.15069107,0.057883909000000004
accessory,0.044039307,0.22845501,0.049822085999999995,0.09362985300000001,0.18962458899999998,0.19911537899999998,0.150717425,0.044596351
accident,0.111266634,0.08744153800000001,0.132307944,0.055844187,0.080790714,0.070023575,0.083276749,0.379048658
accident-prone,0.0,0.033254522,0.033517151,0.482274551,0.0,0.057823901,0.324554773,0.068575101
accidental,0.098131897,0.14747721800000002,0.124407338,0.203020001,0.101387535,0.06836336700000001,0.113258181,0.143954463
accidentally,0.076473515,0.28277611399999997,0.08431827300000001,0.098782436,0.077701835,0.124681594,0.10360099,0.151665242
acclaim,0.23636929,0.09825199999999999,0.019430613,0.128756216,0.096102594,0.106671149,0.187482843,0.126935295
acclaim,0.007624403,0.17606507,0.082344085,0.130448857,0.148960137,0.174153237,0.13903095,0.141373261
acclamation,0.0,0.0,0.0,0.0,0.595692556,0.183125133,0.221182312,0.0
acclimate,0.0,0.0,0.0,0.0,0.0,0.253007602,0.746992398,0.0
acclimatize,0.060595512000000004,0.089765796,0.018247003,0.042118052999999996,0.54814889,0.152306638,0.084151503,0.004666604
accolade,0.016118065,0.133637941,0.016773471,0.04523203,0.150092886,0.17397901100000002,0.305902079,0.158264517
accommodate,0.137302326,0.11873109800000001,0.120435506,0.161511155,0.09193722,0.131689413,0.128682755,0.109710526
accommodating,0.069932077,0.172661537,0.0,0.1362486,0.045620750999999994,0.09349684300000001,0.457356033,0.024684159
accommodation,0.088631536,0.15676001,0.23067296699999998,0.08603778,0.078109263,0.122924768,0.122551545,0.11431213
accommodative,0.25204687,0.03875923,0.0,0.0,0.077376374,0.155935018,0.26655115,0.209331357
accompanied,0.0,0.325726191,0.08365911,0.191507528,0.281192782,0.013506721999999999,0.104407666,0.0
accompaniment,0.0,0.144461623,0.0,0.138745587,0.475563067,0.130930074,0.103535634,0.0067640140000000005
accompany,0.10811761199999999,0.127771284,0.11997290199999999,0.138705107,0.13751122300000002,0.109768801,0.112808366,0.145344705
accompanying,0.151958719,0.089165911,0.137392032,0.121110392,0.131511119,0.091780995,0.098893985,0.17818684699999998
accomplice,0.13015950099999998,0.126051983,0.23790648600000003,0.132167098,0.081079111,0.054181427000000004,0.017622381,0.220832012
accomplish,0.055501347,0.09232276800000001,0.09148036,0.111890747,0.12723586,0.155105162,0.24527037699999998,0.121193379
accomplishable,0.0,0.0,0.0,0.138369159,0.190471015,0.258612373,0.41254745299999995,0.0
accomplished,0.031469589,0.08368001900000001,0.027000696,0.156448387,0.249976108,0.194096276,0.20850157,0.048827355
accomplishment,0.072247253,0.093132215,0.104749515,0.167488844,0.10706318199999999,0.133755936,0.21670899899999999,0.104854055
accord,0.18298249800000002,0.13721514199999998,0.116062989,0.144603211,0.14013456300000002,0.118798902,0.078694189,0.081508506
accord,0.024323789,0.08195764400000001,0.24720434100000002,0.145500154,0.101554039,0.13434410800000002,0.126912991,0.138202934
accordance,0.0,0.252558415,0.327282435,0.0,0.42015915,0.0,0.0,0.0
according,0.0,0.042402177,0.251189192,0.12298773,0.012092702,0.327138605,0.23348280899999999,0.010706785
accordingly,0.073661645,0.126132055,0.197416073,0.098443473,0.08489498300000001,0.11699798300000001,0.14262102599999998,0.159832762
accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
accost,0.115491619,0.044457613,0.45709114,0.097774921,0.040962577,0.081251811,0.052871185999999994,0.11009913199999999
account,0.11581112800000001,0.13175827699999998,0.203988506,0.111751965,0.152734019,0.101599755,0.08888823300000001,0.09346811699999999
account,0.12585073300000002,0.10256784,0.218116333,0.095725868,0.127339529,0.126338483,0.090284386,0.11377682900000001
accountability,0.07013642,0.077129748,0.191108088,0.12281442599999999,0.08025250099999999,0.137912896,0.23192689800000002,0.08871902400000001
accountable,0.076055298,0.07988464,0.19332300800000002,0.16324259900000002,0.084903158,0.12168293,0.173254938,0.10765342900000001
accountancy,0.038681573999999996,0.063201432,0.01456013,0.219979289,0.18084535100000002,0.26375144,0.129611998,0.08936878699999999
accountant,0.108424275,0.072885938,0.161615427,0.103354061,0.150624295,0.147320392,0.146271195,0.109504416
accounting,0.094806191,0.056988958,0.18024731300000002,0.118425701,0.15690959599999998,0.137139379,0.183146413,0.072336449
accouterment,0.0,0.0,0.10167305199999999,0.6433282539999999,0.0,0.0,0.25499869399999997,0.0
accra,0.111887526,0.097141222,0.209648875,0.160113748,0.103045728,0.086014177,0.081039277,0.151109446
accredit,0.065786998,0.11613824699999999,0.13796462199999998,0.26869586100000004,0.141100786,0.144570358,0.059869278,0.06587385
accreditation,0.048016564000000005,0.160726468,0.210001655,0.27017709999999995,0.071431957,0.129845139,0.04406122,0.065739897
accredited,0.060319252999999996,0.150693797,0.13897514800000002,0.22991696,0.18363215600000002,0.119536434,0.060170829,0.056755423
accretive,0.0,0.392287933,0.0,0.0,0.135743883,0.250378652,0.19385416600000002,0.027735366
accrue,0.032263317,0.12355587400000001,0.177050147,0.209230587,0.069418946,0.16504803199999998,0.08939145,0.134041646
accrued,0.0,0.0,0.0,0.0,0.0,0.8071614109999999,0.19283858899999998,0.0
accumulate,0.17757,0.11043750699999999,0.113743759,0.136361625,0.11356061,0.07932436400000001,0.128325416,0.14067672
accumulated,0.237849458,0.071859404,0.165205199,0.08914197,0.161831896,0.080820378,0.08385996400000001,0.10943173
accumulation,0.098625901,0.066299187,0.175542403,0.012463962,0.191179921,0.097010935,0.125589977,0.23328771399999998
accumulative,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
accuracy,0.210107452,0.119653157,0.26678436699999997,0.054798093,0.065159669,0.1140594,0.13258294,0.036854922000000005
accurate,0.133431175,0.154495594,0.118606851,0.133125149,0.111553654,0.11477796900000001,0.148540067,0.085469542
accurately,0.078969443,0.131427021,0.201312737,0.124212782,0.12499531800000001,0.15356606,0.125222432,0.060294207999999995
accusation,0.119087565,0.108285754,0.23347022399999998,0.16423379300000002,0.160112038,0.062606294,0.051348465,0.10085586699999999
accusatory,0.0,0.0,0.645439034,0.015260576000000001,0.294095614,0.045204777,0.0,0.0
accuse,0.132587129,0.108599468,0.213158099,0.158554334,0.130134134,0.081304652,0.048098662,0.12756352
accuser,0.02945121,0.093106668,0.180207542,0.162293488,0.068510519,0.085435201,0.10750382300000001,0.273491549
accusing,0.311499894,0.022292459,0.095727202,0.06370851799999999,0.16623253,0.180870513,0.064638632,0.095030251
accustom,0.14018714599999998,0.025228735,0.11471269099999999,0.136723717,0.326047003,0.067636165,0.0826766,0.10678794400000001
accustomed,0.028301302,0.21222281699999998,0.03027664,0.07200280099999999,0.14381379,0.112119649,0.298021148,0.10324185300000001
ace,0.12657648800000001,0.190661004,0.038569479,0.0959775,0.046136129000000005,0.19549923600000002,0.249949187,0.056630976
ace,0.11160472199999999,0.085096584,0.053666662000000004,0.10049225099999999,0.109330695,0.230961172,0.140977921,0.167869994
ace,0.259147344,0.021775793999999998,0.062011157000000004,0.040937556,0.024150977999999997,0.175710452,0.370649461,0.045617257
acer,0.044156555,0.387821488,0.0,0.12188628,0.026279051,0.108750222,0.020265546000000002,0.290840859
acerbic,0.028677549,0.05414466,0.37061167899999997,0.0,0.041573397000000005,0.07029169,0.055570747000000004,0.379130278
acerola,0.0,0.0,0.266484838,0.46090510700000004,0.0,0.0,0.0,0.272610056
acetate,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ache,0.206237545,0.128284854,0.010214456,0.032579385,0.063729812,0.068388962,0.280012847,0.21055214
ache,0.082582134,0.159250846,0.016693655,0.022225692999999998,0.190218658,0.13208253,0.281527065,0.11541941900000001
achievable,0.103485853,0.06512883900000001,0.041549979,0.04068756,0.10601542900000001,0.262263602,0.35873071,0.022138029
achieve,0.10598553599999999,0.095270916,0.08482338699999999,0.11004214300000001,0.119905046,0.160801952,0.217521035,0.105649985
achievement,0.059950364000000006,0.133685783,0.090620336,0.11711725,0.129072395,0.159703597,0.221793118,0.088057156
achiever,0.098430056,0.16015377,0.04747038,0.076773261,0.074913575,0.11329738199999999,0.322363164,0.10659841099999999
achilles,0.007666508000000001,0.083090655,0.064568654,0.076903563,0.130034004,0.190006856,0.066542485,0.38118727399999996
aching,0.040323217,0.083452681,0.130910771,0.003184933,0.035073565,0.165101794,0.522544374,0.019408665
aching,0.755878959,0.0,0.0,0.0,0.0,0.0,0.244121041,0.0
acid,0.0,0.086864935,0.0,0.535398397,0.17341143399999998,0.13993708300000002,0.06438815,0.0
acid,0.113862108,0.19575421399999998,0.165710499,0.049869593,0.020022218999999997,0.133819357,0.122002272,0.198959738
acidic,0.0,0.17088686,0.0,0.208176447,0.081875345,0.14892102699999998,0.390140321,0.0
acidification,0.0,0.0,0.25079255,0.0,0.0,0.178157473,0.143454847,0.42759512899999996
acidity,0.0,0.39929213700000005,0.0,0.0,0.0,0.496717323,0.10399054099999999,0.0
acknowledge,0.141836866,0.11237396699999999,0.140421311,0.161743806,0.114444826,0.094222247,0.118422451,0.116534525
acknowledged,0.118884511,0.096197126,0.015981898,0.057682070999999994,0.158803634,0.157241629,0.22762936600000003,0.167579766
acknowledgement,0.149753403,0.128220204,0.08717480699999999,0.211258709,0.09087705300000001,0.07892207,0.14818758699999998,0.10560616699999999
acknowledgment,0.019348598,0.15239317300000002,0.158545412,0.140128848,0.104861459,0.09312633599999999,0.275431572,0.056164602
acne,0.0,0.7651975670000001,0.0,0.0,0.0,0.234802433,0.0,0.0
acolyte,0.0,0.153106256,0.0,0.0,0.305651243,0.0,0.0,0.541242501
acorn,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
acoustic,0.020566114,0.12007387800000001,0.032513417999999995,0.068615352,0.261889474,0.294759313,0.19873153,0.0028509209999999998
acoustic,0.13764486199999998,0.08567487300000001,0.0,0.023296913,0.241587888,0.39302816799999996,0.071444277,0.04732302
acoustically,0.0,0.0,0.0,0.0,0.0,0.41344354,0.58655646,0.0
acoustician,0.0,0.0,0.0,0.0,0.0,0.826408198,0.173591802,0.0
acquaint,0.057305355,0.138712056,0.057520815999999995,0.084490355,0.153226637,0.225305848,0.272814513,0.010624421
acquaintance,0.038882596,0.103059582,0.08171652900000001,0.077119879,0.192588943,0.07523345299999999,0.362776418,0.0686226
acquiesce,0.111223751,0.0,0.083731454,0.242345344,0.10007959300000001,0.03743199,0.169696569,0.25549129800000003
acquiescence,0.11187343300000001,0.10967332,0.172652124,0.159054011,0.038923482999999995,0.222860835,0.180654975,0.004307819
acquire,0.151106295,0.132902403,0.125537994,0.10304039400000001,0.17346038,0.148932566,0.08710045699999999,0.077919509
acquired,0.14152838,0.094220255,0.257760414,0.08609630300000001,0.19421202399999998,0.127046842,0.05479335900000001,0.044342424000000005
acquirer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
acquiring,0.328019799,0.240875605,0.099885777,0.00232887,0.0032057879999999998,0.183304663,0.10831894,0.034060558
acquisition,0.160603953,0.13239617,0.09085920300000001,0.146096235,0.163753161,0.157937622,0.09077873800000001,0.057574917999999996
